gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,paperless_billing,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service_x,phone_service_x,multiple_lines,avg_monthly_gb_download,unlimited_data,referred_a_friend,number_of_referrals,cltv,churn_value,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,contract_One Year,contract_Two Year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic
0,55,0,0,1,1,2,1,0,61.35,19.25,3874.1,0.0,0,1251.25,5125.35,65,1,1,0,19,1,0,0,6354,0,1,1,1,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False
0,57,0,0,1,0,0,1,0,65.5,14.49,3801.3,0.0,0,854.91,4656.21,59,1,1,1,25,1,1,6,5631,0,1,1,0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False
0,34,0,0,0,0,0,0,1,50.6,0.0,1073.3,0.0,0,0.0,1073.3,22,1,0,0,8,1,0,0,2854,0,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False
1,61,0,0,0,1,1,0,1,70.45,20.1,70.45,0.0,0,20.1,90.55,1,1,1,0,21,1,0,0,2706,0,1,1,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
1,45,0,0,1,0,0,1,0,30.4,0.0,1621.35,0.0,0,0.0,1621.35,54,1,0,0,9,1,1,9,4778,0,0,1,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False
1,48,0,0,0,0,0,0,1,111.5,44.45,4915.15,0.0,0,1955.8,6870.95,44,1,1,1,19,1,0,0,2827,0,1,1,1,0,1,1,1,False,False,False,True,False,True,False,False,False,False,True
0,52,0,0,1,1,1,1,0,20.1,25.05,100.35,0.0,0,150.3,250.65,6,0,1,0,0,0,1,4,5874,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False
0,63,0,0,0,0,0,0,0,19.75,37.95,989.05,0.0,0,1897.5,2886.55,50,0,1,0,0,0,0,0,4934,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False
1,44,0,0,0,0,0,0,0,19.3,45.03,259.65,35.28,0,585.39,809.76,13,0,1,0,0,0,0,0,2823,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False
1,36,0,0,0,0,0,0,0,24.75,0.0,66.95,0.0,0,0.0,66.95,3,1,0,0,18,1,0,0,3503,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
0,47,0,0,0,0,0,0,0,20.35,44.09,20.35,0.0,0,44.09,64.44,1,0,1,0,0,0,0,0,5774,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,48,0,0,0,1,1,0,0,19.7,32.28,509.3,0.0,0,871.56,1380.86,27,0,1,0,0,0,0,0,4052,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False
1,36,0,0,1,1,3,1,0,109.3,28.47,7782.85,0.0,70,2021.37,9874.22,71,1,1,0,57,0,1,4,5737,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
1,57,0,0,1,0,0,1,0,44.6,44.95,641.25,0.0,0,629.3,1270.55,14,1,1,0,19,1,1,1,4612,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False,True,False
1,20,1,0,0,0,0,0,1,101.4,19.38,3143.65,0.0,0,600.78,3744.43,31,1,1,0,76,1,0,0,2025,0,0,1,1,0,1,1,1,False,False,False,True,False,False,True,False,False,False,True
0,32,0,0,1,0,0,1,1,96.55,28.57,1901.65,0.0,0,571.4,2473.05,20,1,1,0,15,1,0,0,4382,0,1,1,0,1,1,0,0,False,False,False,True,False,False,False,True,False,False,True
0,54,0,0,0,0,0,0,0,43.8,6.56,540.95,0.0,0,78.72,619.67,12,1,1,0,17,1,0,0,5706,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False
1,62,0,0,0,1,3,0,0,40.25,0.0,1564.05,0.0,0,0.0,1564.05,40,1,0,0,57,1,0,0,4288,0,1,1,0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,47,0,0,0,0,0,0,1,30.5,0.0,208.7,0.0,0,0.0,208.7,6,1,0,0,14,1,0,0,4667,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False
1,54,0,0,1,1,2,1,1,19.8,38.84,1414.65,0.0,0,2796.48,4211.13,72,0,1,0,0,0,1,10,5027,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
1,32,0,0,0,0,0,0,0,49.0,49.19,49.0,0.0,0,49.19,98.19,1,1,1,0,17,1,0,0,5289,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False
0,46,0,0,0,0,0,0,1,70.05,12.58,266.9,0.0,0,50.32,317.22,4,1,1,0,19,1,0,0,3600,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,32,0,0,0,0,0,0,1,77.15,27.7,77.15,0.0,10,27.7,114.85,1,1,1,1,19,0,0,0,2756,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,47,0,0,1,0,0,1,1,76.1,6.59,4818.8,0.0,0,421.76,5240.56,64,1,1,1,20,1,1,4,4222,0,0,1,1,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False
0,24,1,0,0,0,0,0,1,100.15,30.54,1164.3,0.0,0,366.48,1530.78,12,1,1,1,47,1,0,0,3682,1,0,0,1,0,1,1,1,False,False,False,False,False,False,False,True,False,False,True
1,25,1,0,0,0,0,0,1,81.0,21.62,340.85,0.0,50,86.48,477.33,4,1,1,0,59,0,0,0,3591,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,True
1,68,0,1,1,0,0,1,1,107.5,30.59,7713.55,0.0,140,2171.89,10025.44,71,1,1,1,19,0,1,7,5775,0,1,1,1,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True
1,42,0,0,0,0,0,0,0,19.55,38.96,1240.15,0.0,0,2493.44,3733.59,64,0,1,0,0,0,0,0,6036,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
1,54,0,0,1,0,0,1,1,72.75,19.11,2447.45,0.0,0,630.63,3078.08,33,1,1,1,21,1,1,1,4959,0,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False
0,34,0,0,0,0,0,0,1,70.15,2.24,70.15,0.0,0,2.24,72.39,1,1,1,0,6,1,0,0,3208,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,35,0,0,1,0,0,1,0,20.85,11.77,72.0,0.0,0,35.31,107.31,3,0,1,0,0,0,1,9,5867,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,19,1,0,1,0,0,1,1,101.75,19.88,7069.3,0.0,0,1391.6,8460.9,70,1,1,1,26,1,0,0,5596,0,0,0,1,0,1,1,1,True,False,False,True,False,False,False,False,False,False,True
0,21,1,0,1,0,0,1,1,49.65,0.0,2553.35,0.0,0,0.0,2553.35,51,1,0,0,42,1,0,0,5528,0,0,1,0,0,1,1,1,False,False,False,True,False,True,False,False,False,True,False
1,55,0,0,1,1,3,1,1,50.9,8.58,225.6,0.0,0,34.32,259.92,4,1,1,1,57,1,1,1,5691,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
1,48,0,0,1,1,2,1,1,19.4,5.48,1284.2,0.0,0,367.16,1651.36,67,0,1,0,0,0,1,6,4890,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,40,0,0,1,1,3,1,0,111.75,14.11,7511.3,0.0,0,959.48,8470.78,68,1,1,1,57,1,1,3,4967,0,1,0,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,49,0,0,1,0,0,1,0,23.65,8.91,1416.75,0.0,0,552.42,1969.17,62,0,1,1,0,0,1,4,4671,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,71,0,1,1,0,0,1,1,100.05,49.85,6871.9,0.0,0,3290.1,10162.0,66,1,1,1,14,1,1,6,4512,1,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,True
1,71,0,1,1,0,0,1,1,60.05,21.67,3229.65,0.0,100,1148.51,4478.16,53,1,1,1,6,0,1,1,5271,1,1,0,0,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False
0,68,0,1,0,0,0,0,1,69.6,45.8,69.6,0.0,0,45.8,115.4,1,1,1,0,10,1,0,0,2151,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,26,1,0,1,0,0,1,1,48.55,0.0,201.0,0.0,0,0.0,201.0,4,1,0,0,76,1,1,4,3955,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False
1,34,0,0,0,0,0,0,1,84.3,30.27,5289.05,0.0,0,1937.28,7226.33,64,1,1,1,12,1,0,0,5044,0,1,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,True
0,61,0,0,1,0,0,1,1,46.1,2.66,130.15,0.0,0,7.98,138.13,3,1,1,0,7,1,1,2,4047,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,73,0,1,0,0,0,0,1,56.45,0.0,3985.35,0.0,0,0.0,3985.35,71,1,0,0,20,1,0,0,5372,0,1,1,0,0,1,1,1,True,False,False,True,False,False,False,False,False,True,False
1,59,0,0,0,0,0,0,1,19.65,9.61,38.8,0.0,0,19.22,58.02,2,0,1,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,35,0,0,0,0,0,0,1,79.5,24.72,2180.55,0.0,0,667.44,2847.99,27,1,1,1,29,1,0,0,2518,1,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,68,0,1,0,0,0,0,1,85.05,12.18,746.5,0.0,30,109.62,886.12,9,1,1,1,6,0,0,0,5095,1,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,True,False,True
0,26,1,0,1,1,2,1,0,20.25,42.51,717.95,0.0,0,1530.36,2248.31,36,0,1,0,0,0,1,8,5272,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
1,22,1,0,0,0,0,0,1,94.25,12.05,669.0,0.0,0,84.35,753.35,7,1,1,0,69,1,0,0,5267,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
1,45,0,0,1,0,0,1,0,76.15,21.58,4929.55,0.0,0,1402.7,6332.25,65,1,1,1,13,1,1,2,6177,0,1,0,1,1,0,1,1,False,True,False,False,False,True,False,False,False,True,False
1,25,1,0,1,1,1,1,1,19.45,5.86,600.25,0.0,0,193.38,793.63,33,0,1,0,0,0,1,6,3470,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False
1,49,0,0,0,0,0,0,1,108.0,17.76,5760.65,0.0,0,959.04,6719.69,54,1,1,1,4,1,0,0,6370,0,1,1,0,1,1,1,1,False,True,True,False,False,True,False,False,False,False,True
0,22,1,0,0,0,0,0,0,19.9,11.83,19.9,0.0,0,11.83,31.73,1,0,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
0,70,0,1,0,1,2,0,1,74.45,44.07,1145.7,0.0,0,661.05,1806.75,15,1,1,1,19,1,0,0,5717,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True
1,57,0,0,1,0,0,1,1,100.2,28.22,420.2,0.0,0,112.88,533.08,4,1,1,1,10,1,1,1,2650,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,65,0,1,1,0,0,1,0,84.95,18.26,2169.75,0.0,0,474.76,2644.51,26,1,1,0,3,1,1,1,4316,1,0,1,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,True
0,45,0,0,1,1,3,1,1,88.85,32.76,929.45,0.0,0,327.6,1257.05,10,1,1,0,51,1,1,8,4531,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,58,0,0,1,0,0,1,1,111.3,29.24,7482.1,0.0,0,1959.08,9441.18,67,1,1,1,21,1,0,0,4146,1,1,1,1,0,1,1,1,True,False,False,True,False,False,False,False,False,False,True
1,71,0,1,0,0,0,0,1,95.35,41.37,898.35,0.0,0,413.7,1312.05,10,1,1,1,14,1,0,0,5353,1,0,0,0,0,1,1,0,False,False,False,True,False,False,False,True,False,False,True
1,39,0,0,1,1,3,1,0,76.95,27.2,4543.95,0.0,0,1632.0,6175.95,60,1,1,0,21,1,1,7,5053,0,0,1,0,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False
1,50,0,0,0,0,0,0,0,24.8,45.87,1600.95,0.0,0,2981.55,4582.5,65,0,1,1,0,0,0,0,5826,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False
1,43,0,0,1,1,3,1,1,104.9,6.95,7559.55,0.0,0,500.4,8059.95,72,1,1,0,57,1,1,5,5169,0,1,0,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,79,0,1,1,0,0,1,1,98.1,18.66,2510.7,44.17,0,485.16,2951.69,26,1,1,1,11,1,1,8,3114,0,0,0,1,0,1,1,0,False,True,False,False,False,False,True,False,False,False,True
0,44,0,0,1,0,0,1,1,19.75,46.13,145.0,0.0,0,369.04,514.04,8,0,1,0,0,0,1,1,2247,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False
1,32,0,0,0,0,0,0,0,20.45,39.61,20.45,0.0,0,39.61,60.06,1,0,1,0,0,0,0,0,2664,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,58,0,0,1,0,0,1,1,100.05,1.02,4834.0,37.45,0,48.96,4845.51,48,1,1,0,2,1,1,3,3468,0,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,False,False,True
0,32,0,0,0,0,0,0,1,81.3,7.83,3190.65,0.0,0,321.03,3511.68,41,1,1,1,19,1,0,0,2299,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
1,46,0,0,0,0,0,0,1,25.15,0.0,25.15,0.0,0,0.0,25.15,1,1,0,0,5,1,0,0,5386,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
0,53,0,0,0,0,0,0,1,91.1,11.81,455.3,0.0,0,70.86,526.16,6,1,1,0,24,1,0,0,2266,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,35,0,0,0,0,0,0,0,44.75,40.87,44.75,0.0,0,40.87,85.62,1,1,1,0,21,1,0,0,4118,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,33,0,0,1,1,2,1,1,88.8,1.08,3340.55,0.0,0,39.96,3380.51,37,1,1,1,16,1,1,3,3746,0,0,1,0,0,1,0,0,False,False,False,True,False,False,True,False,False,False,True
0,73,0,1,0,0,0,0,0,110.5,47.13,6139.5,0.0,0,2639.28,8778.78,56,1,1,1,29,1,0,0,4463,0,1,1,1,0,1,1,0,True,False,False,True,False,False,False,False,False,False,True
0,29,1,0,0,0,0,0,0,19.9,16.2,173.15,0.0,0,113.4,286.55,7,0,1,0,0,0,0,0,2750,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False
0,26,1,0,0,0,0,0,1,80.3,38.74,324.2,0.0,0,154.96,479.16,4,1,1,1,51,1,0,0,3132,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,73,0,1,0,0,0,0,1,99.65,34.36,6951.15,3.33,0,2439.56,9387.38,71,1,1,1,13,1,0,0,4241,0,0,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,True
1,80,0,1,1,0,0,1,1,98.9,31.11,5780.7,0.0,0,1804.38,7585.08,58,1,1,1,4,1,1,8,4993,0,0,1,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,True
1,62,0,0,0,0,0,0,0,19.65,23.17,978.0,0.0,0,1228.01,2206.01,53,0,1,0,0,0,0,0,5878,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,76,0,1,1,0,0,1,0,89.45,46.06,2807.65,31.58,0,1427.86,4203.93,31,1,1,1,18,1,1,5,5597,0,1,0,0,0,1,0,0,False,True,False,True,False,False,True,False,False,False,True
1,22,1,0,0,0,0,0,0,20.3,29.19,20.3,0.0,0,29.19,49.49,1,0,1,0,0,0,0,0,5203,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,22,1,0,0,0,0,0,1,55.7,3.16,335.65,0.0,0,18.96,354.61,6,1,1,0,41,1,0,0,2482,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False
1,49,0,0,0,0,0,0,1,66.15,17.77,3199.0,0.0,0,870.73,4069.73,49,1,1,1,13,1,0,0,6138,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False
0,60,0,0,0,0,0,0,0,58.2,17.52,469.25,0.0,30,140.16,639.41,8,1,1,0,28,0,0,0,3325,0,1,1,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,65,0,1,0,0,0,0,1,20.05,34.39,417.0,0.0,0,756.58,1173.58,22,0,1,0,0,0,0,0,4327,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,37,0,0,1,0,0,1,1,84.45,28.37,2467.1,0.0,0,822.73,3289.83,29,1,1,1,12,1,0,0,2651,1,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,24,1,0,1,1,1,1,0,33.6,0.0,2117.2,0.0,110,0.0,2227.2,61,1,0,0,76,0,1,3,6495,0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False
0,69,0,1,0,0,0,0,0,91.7,45.88,2758.15,0.0,0,1376.4,4134.55,30,1,1,1,19,1,0,0,2482,1,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,36,0,0,1,0,0,1,1,89.1,23.24,2368.4,0.0,0,581.0,2949.4,25,1,1,1,25,1,1,1,4793,1,0,0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,73,0,1,0,0,0,0,1,79.55,24.85,718.55,0.0,10,223.65,952.2,9,1,1,0,15,0,0,0,5811,0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False,True,False,True
1,27,1,0,1,1,2,1,0,20.55,41.21,99.45,0.0,0,206.05,305.5,5,0,1,0,0,0,1,1,3629,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False
1,28,1,0,0,0,0,0,1,85.35,49.14,758.6,0.0,0,442.26,1200.86,9,1,1,1,58,1,0,0,2752,1,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True
0,32,0,0,1,0,0,1,1,108.05,41.34,7118.9,0.0,0,2687.1,9806.0,65,1,1,1,15,1,1,6,6047,0,0,1,1,1,1,1,1,True,False,True,False,False,True,False,False,False,False,True
1,79,0,1,0,0,0,0,1,101.45,6.59,2948.6,0.0,60,191.11,3199.71,29,1,1,0,21,0,0,0,5285,0,0,1,1,0,1,1,0,True,False,False,False,False,False,True,False,False,False,True
0,23,1,0,0,0,0,0,1,25.75,15.22,25.75,0.0,0,15.22,40.97,1,0,1,1,0,0,0,0,2569,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,47,0,0,0,0,0,0,1,79.55,21.93,958.25,0.0,0,263.16,1221.41,12,1,1,1,16,1,0,0,3445,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,True,False,False,True
0,34,0,0,1,1,1,1,0,100.9,41.18,5448.6,0.0,0,2264.9,7713.5,55,1,1,1,18,1,1,6,6153,0,1,0,0,0,1,1,1,True,False,False,False,True,True,False,False,False,False,True
1,40,0,0,0,0,0,0,1,73.85,44.94,926.25,0.0,0,494.34,1420.59,11,1,1,0,25,1,0,0,3634,1,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,19,1,0,1,0,0,1,0,25.05,25.19,1629.2,0.0,0,1712.92,3342.12,68,0,1,1,0,0,1,4,4187,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
1,51,0,0,0,0,0,0,1,105.35,28.0,3540.65,0.0,0,952.0,4492.65,34,1,1,1,18,1,0,0,5503,0,0,1,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,49,0,0,0,0,0,0,0,20.75,36.28,20.75,0.0,0,36.28,57.03,1,0,1,0,0,0,0,0,2791,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False
1,40,0,0,1,1,1,1,0,53.65,8.0,1939.35,0.0,0,288.0,2227.35,36,1,1,0,19,1,1,2,4113,0,1,1,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
0,35,0,0,1,0,0,1,0,25.2,46.68,387.9,0.0,0,700.2,1088.1,15,0,1,1,0,0,1,9,4411,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
1,38,0,0,0,0,0,0,1,51.65,49.04,524.5,0.0,0,490.4,1014.9,10,1,1,0,23,1,0,0,4292,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,36,0,0,0,0,0,0,0,71.1,37.0,213.35,2.62,0,111.0,321.73,3,1,1,0,22,1,0,0,3501,0,1,1,0,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False
0,30,0,0,0,0,0,0,1,25.7,43.84,25.7,0.0,0,43.84,69.54,1,0,1,1,0,0,0,0,5249,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False
1,48,0,0,1,0,0,1,1,86.1,7.63,3551.65,0.0,0,328.09,3879.74,43,1,1,0,20,1,1,10,2358,0,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True
0,24,1,0,0,1,2,0,0,20.05,15.66,163.6,0.0,0,125.28,288.88,8,0,1,0,0,0,0,0,2675,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,68,0,1,1,1,3,1,0,46.0,42.13,181.6,0.0,0,168.52,350.12,4,1,1,0,52,1,1,1,4797,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False
1,64,0,0,1,1,3,1,1,19.6,16.13,1387.45,0.0,0,1145.23,2532.68,71,0,1,0,0,0,1,6,6444,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,36,0,0,0,0,0,0,0,93.85,4.51,1625.65,0.0,0,76.67,1702.32,17,1,1,0,13,1,0,0,4940,1,1,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,28,1,0,1,1,1,1,1,48.95,24.83,273.25,0.0,0,148.98,422.23,6,1,1,1,82,1,1,1,3061,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
1,65,0,1,0,0,0,0,1,94.0,20.99,181.7,0.0,0,41.98,223.68,2,1,1,1,22,1,0,0,5569,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
0,73,0,1,1,0,0,1,1,49.55,24.24,49.55,0.0,0,24.24,73.79,1,1,1,0,9,1,1,1,4989,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False
1,30,0,0,0,0,0,0,1,105.65,24.23,6903.1,0.0,0,1550.72,8453.82,64,1,1,1,73,1,0,0,4870,1,0,1,0,1,1,1,1,True,False,True,False,False,False,False,False,False,False,True
1,31,0,0,0,1,3,0,0,54.85,0.0,2191.7,0.0,0,0.0,2191.7,39,1,0,0,29,1,0,0,3884,0,0,0,1,1,1,1,1,True,False,False,False,False,False,False,False,False,True,False
1,52,0,0,1,1,2,1,0,56.9,38.45,2560.1,0.0,0,1768.7,4328.8,46,1,1,0,15,1,1,9,4258,0,1,0,1,1,0,0,0,True,False,False,False,True,True,False,False,False,True,False
1,26,1,0,1,0,0,1,1,90.75,23.06,90.75,0.0,0,23.06,113.81,1,1,1,0,52,1,0,0,5460,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True
0,45,0,0,1,1,3,1,1,84.2,37.84,5986.55,0.0,0,2724.48,8711.03,72,1,1,1,53,1,1,10,5598,0,1,0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False
0,35,0,0,1,1,1,1,0,19.8,12.51,641.35,0.0,0,412.83,1054.18,33,0,1,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,55,0,0,0,0,0,0,1,109.55,4.61,3608.0,0.0,0,147.52,3755.52,32,1,1,1,12,1,0,0,5076,0,1,0,1,1,1,1,1,True,False,False,False,False,False,False,False,False,False,True
0,44,0,0,0,0,0,0,1,20.5,24.61,104.3,0.0,0,123.05,227.35,5,0,1,0,0,0,0,0,5263,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,28,1,0,0,0,0,0,1,45.25,0.0,85.5,0.0,10,0.0,95.5,2,1,0,0,48,0,0,0,4566,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False
0,29,1,0,0,0,0,0,0,80.55,33.89,184.1,0.0,0,67.78,251.88,2,1,1,0,41,1,0,0,2856,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,True,False,True
0,79,0,1,0,0,0,0,1,82.65,1.06,1470.05,0.0,0,18.02,1488.07,17,1,1,1,25,1,0,0,3754,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,True,False,False,True
1,39,0,0,0,1,1,0,0,20.35,8.01,122.0,0.0,0,40.05,162.05,5,0,1,0,0,0,0,0,3161,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False
1,35,0,0,0,0,0,0,1,24.0,3.01,226.55,0.0,0,30.1,256.65,10,0,1,1,0,0,0,0,5299,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False
1,42,0,0,0,0,0,0,1,50.15,39.87,50.15,0.0,0,39.87,90.02,1,1,1,1,2,1,0,0,3043,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
0,40,0,0,0,0,0,0,1,56.3,36.47,2364.0,0.0,0,1495.27,3859.27,41,1,1,1,8,1,0,0,2994,0,0,1,0,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False
0,22,1,0,0,0,0,0,0,99.9,8.38,6137.0,0.0,0,527.94,6664.94,63,1,1,1,59,1,0,0,4776,1,0,1,0,0,1,1,1,True,False,False,False,False,True,False,False,False,False,True
1,37,0,0,1,0,0,1,0,20.15,48.06,419.9,0.0,0,1057.32,1477.22,22,0,1,0,0,0,1,3,2173,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
0,32,0,0,0,0,0,0,1,103.7,2.45,4730.6,0.0,0,115.15,4845.75,47,1,1,0,13,1,0,0,4543,0,1,0,1,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True
1,41,0,0,0,0,0,0,1,74.2,22.23,4805.65,0.0,0,1444.95,6250.6,65,1,1,1,18,1,0,0,4774,0,0,1,1,1,0,1,1,False,True,True,False,False,True,False,False,False,True,False
0,74,0,1,0,0,0,0,1,100.15,39.86,908.55,0.0,0,318.88,1227.43,8,1,1,1,23,1,0,0,5157,0,0,0,0,1,1,1,1,False,True,True,False,False,False,False,False,True,False,True
1,54,0,0,0,0,0,0,0,95.2,35.63,930.4,0.0,0,356.3,1286.7,10,1,1,1,18,1,0,0,4922,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,True
